,name,content,date,like,place,tags,link,follower,follow
153,카페하이웨스트,달달해서 기분좋음☺️,2020-10-19,37,연남동,[],https://www.instagram.com/615615alicia/,1680,316
154,카페하이웨스트,So sweet🥰,2020-10-19,38,연남동,[],https://www.instagram.com/615615alicia/,1680,316
155,카페하이웨스트,There’s so many to say about this cafe but will define it with this one sentence. 👉🏻The place where the girl’s dream comes true.✨,2020-10-19,60,Cafe Highwaist,[],https://www.instagram.com/jinsun6_96/,763,600
156,카페하이웨스트,겨울냄새 🧁#하이웨스트익선 #카페하이웨스트 #익선동카페 #카페 #카페인테리어 #cafehighwaist #cafehighwaistikseon #익선동 #카페오픈 #익선동빵집 #익선동케이크 #스모어브라우니,2020-10-18,99,하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#카페', '#카페인테리어', '#cafehighwaist', '#cafehighwaistikseon', '#익선동', '#카페오픈', '#익선동빵집', '#익선동케이크', '#스모어브라우니']",https://www.instagram.com/vivian__log/,454,250
157,카페하이웨스트,#익선동 #카페하이웨스트 #광장시장 #빈대떡 #종묘 #종로시간의 역순 기록종묘에서 거의 둘만을 위한 열정적 해설가이드오랜만에 먹은 순희네 녹두 빈대떡연남에서 웨이팅으로 인해 번번이 못갔던 하이웨스트 마지막 대미를 장식한 업진안살까지,2020-10-18,7,종로3가역,"['#익선동', '#카페하이웨스트', '#광장시장', '#빈대떡', '#종묘', '#종로시간의']",https://www.instagram.com/vv0ney/,5,2
158,카페하이웨스트,-high waist and twist.,2020-10-18,64,하이웨스트익선,[],https://www.instagram.com/hizzihye/,650,556
159,카페하이웨스트,🍰🌻🥰,2020-10-18,47,연남동 어딘가,[],https://www.instagram.com/__yeon_s/,300,381
160,카페하이웨스트,2020.10.18. #연남동나들이 ♥️나리언니랑 해연언니랑 만보찌거따✌🏻😎✌🏻언니들이랑 맛난거먹고 이쁜거보고 쇼핑하고 최고야 진짜💕#연남동#연남동카페#카페하이웨스트#마찌,2020-10-18,55,연남동 경의선숲길,"['#연남동나들이', '#연남동', '#연남동카페', '#카페하이웨스트', '#마찌']",https://www.instagram.com/hani_niha_/,138,109
161,카페하이웨스트,진짜 눈돌아가는 카페였다...나도 모르게 침 고이고 계속해서 사진을 찍게되는 그런카페..#익선동#익선동카페#익선동맛집#익선동핫플#익선동데이트#서울데이트#하이웨스트익선#카페하이웨스트#빵스타그램#빵지순례#베이커리#디저트#빵맛집,2020-10-18,36,하이웨스트익선,"['#익선동', '#익선동카페', '#익선동맛집', '#익선동핫플', '#익선동데이트', '#서울데이트', '#하이웨스트익선', '#카페하이웨스트', '#빵스타그램', '#빵지순례', '#베이커리', '#디저트', '#빵맛집']",https://www.instagram.com/_keims_/,83,77
162,카페하이웨스트,요즘 날씨가 너무 맘에 들어요유후#커플사진#커플룩#커플옷#데이트#서울데이트#익선동#익선동데이트#익선동카페#하이웨스트#카페하이웨스트#하이웨스트익선#바버#바버자켓#데일리룩,2020-10-18,40,하이웨스트익선,"['#커플사진', '#커플룩', '#커플옷', '#데이트', '#서울데이트', '#익선동', '#익선동데이트', '#익선동카페', '#하이웨스트', '#카페하이웨스트', '#하이웨스트익선', '#바버', '#바버자켓', '#데일리룩']",https://www.instagram.com/_keims_/,83,77
163,카페하이웨스트,#하이웨스트익선 🍰☕#cafehighwaist여기 넘나 좋아❤내가 좋아하는 쪼코케익 먹고 #당충전 하고커피도 마시고 힐링했어🌿...#익선동 #익선동카페 #익선동핫플 #카페하이웨스트 #하이웨스트카페 #초코케이크 #케이크맛집 #디저트맛집 #카페추천 #카페투어 #cafe #cake,2020-10-18,164,하이웨스트익선,"['#하이웨스트익선', '#cafehighwaist여기', '#당충전', '#익선동', '#익선동카페', '#익선동핫플', '#카페하이웨스트', '#하이웨스트카페', '#초코케이크', '#케이크맛집', '#디저트맛집', '#카페추천', '#카페투어', '#cafe', '#cake']",https://www.instagram.com/amy_ej_/,2105,1266
164,카페하이웨스트,#오늘의카페#커피#카페투어#연남동카페#카페추천#카페하이웨스트 #cafehighwaist#인테리어#취미#커피스타그램#카페스타그램#마포구맛집#예쁜카페#디저트#데일리#감성사진#온더테이블#onthetable#desert#coffee#cafe#dailypic,2020-10-18,21,Cafe Highwaist,"['#오늘의카페', '#커피', '#카페투어', '#연남동카페', '#카페추천', '#카페하이웨스트', '#cafehighwaist', '#인테리어', '#취미', '#커피스타그램', '#카페스타그램', '#마포구맛집', '#예쁜카페', '#디저트', '#데일리', '#감성사진', '#온더테이블', '#onthetable', '#desert', '#coffee', '#cafe', '#dailypic']",https://www.instagram.com/yaachaebread/,47,17
165,카페하이웨스트,진짜 사장님이랑 결혼할래요,2020-10-17,43,Cafe Highwaist,[],https://www.instagram.com/suminee____/,1097,141
166,카페하이웨스트, ,2020-10-17,88,Cafe Highwaist,[],https://www.instagram.com/boye_8.39/,339,251
167,카페하이웨스트,익선...#주말#익선동#하이웨스트익선#카페하이웨스트#빵#갬성,2020-10-17,28,,"['#주말', '#익선동', '#하이웨스트익선', '#카페하이웨스트', '#빵', '#갬성']",https://www.instagram.com/13j_j/,148,213
168,카페하이웨스트,-왠지 안 땡겨서 안 갔었던 카페 하이웨스트.커피도 입맛에 맞고 케이크도 좀 달긴 하지만 맛있다....#카페하이웨스트 #cafehighwaist #하이웨스트익선 #익선동 #익선동카페 #플랫화이트 #크림라떼 #런던치즈케이크 #flatwhite #cake #coffee #cafetour #☕️#🧀#🍰,2020-10-17,28,하이웨스트익선,"['#카페하이웨스트', '#cafehighwaist', '#하이웨스트익선', '#익선동', '#익선동카페', '#플랫화이트', '#크림라떼', '#런던치즈케이크', '#flatwhite', '#cake', '#coffee', '#cafetour', '#☕️', '#🧀', '#🍰']",https://www.instagram.com/jtaijilove_goca/,211,249
169,카페하이웨스트,쌀쌀한 요즘 날씨와 어울리는 달콤 쫀득한 스모어 브라우니 🍫익선점에서 만나요 ✨#하이웨스트익선 #카페하이웨스트 #익선동카페 #카페 #카페인테리어 #cafehighwaist #cafehighwaistikseon #익선동 #카페오픈 #익선동빵집 #익선동케이크 #브라우니,2020-10-17,204,하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#카페', '#카페인테리어', '#cafehighwaist', '#cafehighwaistikseon', '#익선동', '#카페오픈', '#익선동빵집', '#익선동케이크', '#브라우니']",https://www.instagram.com/cafe_highwaist/,3397,3
170,카페하이웨스트,약간 우리 지금 약간 난장판 .오랜만에 온 나의 20대 초중반을 보낸 동네 ...#카페하이웨스트 #데이투 #cafe #곰돌이,2020-10-17,13,Cafe Highwaist,"['#카페하이웨스트', '#데이투', '#cafe', '#곰돌이']",https://www.instagram.com/dinduni3/,61,57
171,카페하이웨스트,빵순이 눈 돌아가는 곳 👀.....#익선동 #감성카페 #하이웨스트익선 #카페하이웨스트 #보는것만으로도 #행보캐 #데일리 #일상,2020-10-17,75,익선동,"['#익선동', '#감성카페', '#하이웨스트익선', '#카페하이웨스트', '#보는것만으로도', '#행보캐', '#데일리', '#일상']",https://www.instagram.com/yooojin_0427/,366,191
172,카페하이웨스트,🐼#오후간식 🍫#과자도매 🍑#겨울코디룩 🍬#개인리스 🐐#바다이야기게임 ☕#외교 🌓#한잔해 😀#카페하이웨스트 🍏#절약 🍀#롯데피트인 🐨#망넛이네 🍶#오토허브,2020-10-16,1,,"['#오후간식', '#과자도매', '#겨울코디룩', '#개인리스', '#바다이야기게임', '#외교', '#한잔해', '#카페하이웨스트', '#절약', '#롯데피트인', '#망넛이네', '#오토허브']",https://www.instagram.com/kckbxolr289154/,12,10
173,카페하이웨스트,"[#cafehighwaist] 오늘따라 배고파서 잠이 안..온다.(아까 탕수육이랑 짜장면 실컷 먹었는데) 갓구운 스콘이랑 커피가 제일 먹고 싶은 밤(아니..새..벽) good night, good luck✨",2020-10-16,41,Cafe Highwaist,['#cafehighwaist]'],https://www.instagram.com/jojahyun/,2169,0
174,카페하이웨스트,⠀금요일이 바쁜건 참 오랜만인거 같아요바빠도 숨돌릴만한 곳이 많아서 감사〰️-cutting thin ringonly 14k/18k gold,2020-10-16,36,하이웨스트익선,[],https://www.instagram.com/philo_officialll/,31,0
175,카페하이웨스트,귀여워🧡#하이웨스트익선 #카페하이웨스트 #익선동카페 #카페 #카페인테리어 #cafehighwaist #cafehighwaistikseon #익선동 #카페오픈 #익선동빵집 #익선동케이크 #당근케이크,2020-10-16,101,하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#카페', '#카페인테리어', '#cafehighwaist', '#cafehighwaistikseon', '#익선동', '#카페오픈', '#익선동빵집', '#익선동케이크', '#당근케이크']",https://www.instagram.com/cafe_highwaist/,3397,3
176,카페하이웨스트,🥕#하이웨스트익선 #카페하이웨스트 #익선동카페 #카페 #카페인테리어 #cafehighwaist #cafehighwaistikseon #익선동 #카페오픈 #익선동빵집 #익선동케이크 #당근케이크,2020-10-16,71,하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#카페', '#카페인테리어', '#cafehighwaist', '#cafehighwaistikseon', '#익선동', '#카페오픈', '#익선동빵집', '#익선동케이크', '#당근케이크']",https://www.instagram.com/vivian__log/,454,250
177,카페하이웨스트,"오늘부턴 연남하이웨스트는 히터를틀고  전구들고 깜박이고 세탁해둔 블랑켓도꺼냈다, 따뜻하고  뭔가 다정한기분✨#cafehighwaist #하이웨스트연남 #카페하이웨스트",2020-10-16,0,Cafe Highwaist,"['#cafehighwaist', '#하이웨스트연남', '#카페하이웨스트']",https://www.instagram.com/philosophy_ryo/,7722,473
178,카페하이웨스트,쌀쌀하니까 귀요미 몽충이라떼하나 귀요미 플랫화이트하나  #cafehighwaist #카페하이웨스트,2020-10-16,259,Cafe Highwaist,"['#cafehighwaist', '#카페하이웨스트']",https://www.instagram.com/philosophy_ryo/,7722,473
179,카페하이웨스트,Red velvet puppy cake❤️...#카페레이어드 #카페하이웨스트 #cafelayered #cafehighwaist #연남동카페 #익선동카페,2020-10-16,159,,"['#카페레이어드', '#카페하이웨스트', '#cafelayered', '#cafehighwaist', '#연남동카페', '#익선동카페']",https://www.instagram.com/cafe_highwaist/,3397,3
180,카페하이웨스트,.だいぶ前やけどおいしかったんご..#カフェ #cafe #카페 #카페하이웨스트 #カフェ巡り #かふぇすたぐらむ #カフェスタグラム #カフェ好きな人と繋がりたい #映えカフェ #お洒落カフェ #韓国 #韓国カフェ #韓国カフェ風 #大阪カフェ #ourlogcoffee #コリアンタウン #鶴橋カフェ #鶴橋コリアンタウン,2020-10-15,678,Ourlog Coffee,"['#カフェ', '#cafe', '#카페', '#카페하이웨스트', '#カフェ巡り', '#かふぇすたぐらむ', '#カフェスタグラム', '#カフェ好きな人と繋がりたい', '#映えカフェ', '#お洒落カフェ', '#韓国', '#韓国カフェ', '#韓国カフェ風', '#大阪カフェ', '#ourlogcoffee', '#コリアンタウン', '#鶴橋カフェ', '#鶴橋コリアンタウン']",https://www.instagram.com/aipotegram/,106000,541
181,카페하이웨스트,그리운 기억,2020-10-15,76,,[],https://www.instagram.com/__noixy01/,472,323
182,카페하이웨스트,"오후 5시, 빛이 가장 따뜻할 때#하이웨스트익선 #카페하이웨스트 #익선동카페 #카페 #카페인테리어 #cafehighwaist #cafehighwaistikseon #익선동 #카페오픈 #익선동빵집 #익선동케이크 #빅토리아케이크 #티라미수",2020-10-15,68,하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#카페', '#카페인테리어', '#cafehighwaist', '#cafehighwaistikseon', '#익선동', '#카페오픈', '#익선동빵집', '#익선동케이크', '#빅토리아케이크', '#티라미수']",https://www.instagram.com/vivian__log/,454,250
183,카페하이웨스트,날씨가 많이 쌀쌀해진 오늘도찾아 주셔서 감사합니다💛...#카페레이어드 #카페하이웨스트 #cafelayered ##cafehighwaist #연남동카페 #익선동카페,2020-10-15,51,,"['#카페레이어드', '#카페하이웨스트', '#cafelayered', '#cafehighwaist', '#연남동카페', '#익선동카페']",https://www.instagram.com/cafe_highwaist/,3397,3
184,카페하이웨스트,I personally love this cafe's interior👀🍰☕💕...#빈티지무드 #빈티지 #빈티지카페 #예쁜인테리어 #서울카페 #익선동맛집 #익선동카페 #카페인테리어 #익선동핫플 #vintagemood #감성스타그램 #cafehighwaist #빈티지그릇 #귀엽다그램 #소품스타그램 #주방스타그램 #케이크스타그램 #귀여운카페 #coffeetime #coffeelover #cafe #kawaiilife #aestheticedits #푸드스타그램 #카페하이웨스트 #좋반 #🍰 #aestheticstyle #좋아요반사 #좋아요반사❤,2020-10-15,68,익선동,"['#빈티지무드', '#빈티지', '#빈티지카페', '#예쁜인테리어', '#서울카페', '#익선동맛집', '#익선동카페', '#카페인테리어', '#익선동핫플', '#vintagemood', '#감성스타그램', '#cafehighwaist', '#빈티지그릇', '#귀엽다그램', '#소품스타그램', '#주방스타그램', '#케이크스타그램', '#귀여운카페', '#coffeetime', '#coffeelover', '#cafe', '#kawaiilife', '#aestheticedits', '#푸드스타그램', '#카페하이웨스트', '#좋반', '#🍰', '#aestheticstyle', '#좋아요반사', '#좋아요반사❤']",https://www.instagram.com/candice_luv/,2431,35
185,카페하이웨스트,⠀커피가 너무 필요했던 목요일하루만 더 힘내보아요〰️,2020-10-15,45,하이웨스트익선,[],https://www.instagram.com/philo_officialll/,31,0
186,카페하이웨스트,🤍💛어제의 이쁨:)이뿌다고 말하기도 입아프다 이제.@cafe_highwaist -#연남동카페#카페하이웨스트,2020-10-15,89,,"['#연남동카페', '#카페하이웨스트']",https://www.instagram.com/mojopindrawing/,3134,411
187,카페하이웨스트,💚세상에나 텅 빈 하이웨스트라니!넘나 비현실적인 오후였어:)자리 옮겨가며 내사진만 백만장✌🏻-#마침뽀글이파마도했고🤓#연남동카페#카페하이웨스트,2020-10-15,111,,"['#마침뽀글이파마도했고🤓', '#연남동카페', '#카페하이웨스트']",https://www.instagram.com/mojopindrawing/,3134,411
188,카페하이웨스트,연남동 🤎하이웨스트🤎영국 빈티지 느낌을 유행시킨 레이어드의 조상같은 카페 🤎연남동에서 카페웨이팅이 제일 먼저 생기지 않았을까 하는 카페 🤎레이어드가 생기기 전엔 항상 웨이팅이 있었음 🤎찍어놓은 사진은 많은데 귀찮아서 요즘걸로 데려옴 🤎대표메뉴는 바질토스트 케이크는 무적권 빅토리아케이크(개취)🤎인테리어는 컨셉에 아주 확실하게 작은 규모의 매장에 영국을 옮겨옴 🤎레이어드 카페의 원조 레이어드의 복작한 느낌이 싫다면 여기가 최선 🤎케이크 비싸지만 맛있고 커피 괜찮음 🤎작지만 야외좌석도 있음 🤎한번쯤은 가보길 추천합니다🤎🤎🤎🤎,2020-10-11,13,Cafe Highwaist,[],https://www.instagram.com/yeonnamcoffeejaengee/,51,0
189,카페하이웨스트,익선동巡り✨.....#카페하이웨스트#하이웨스트익선#익선동맛집#익선동카페#익선동핫플 #카페스타그램#카페투어#스콘맛집 カフェ巡り#韓国好きな人と繋がりたい#韓国カフェ#韓国ファッション#おしゃれさんと繋がりたい#ソウルカフェ#カフェインテリア,2020-10-15,289,하이웨스트익선,"['#카페하이웨스트', '#하이웨스트익선', '#익선동맛집', '#익선동카페', '#익선동핫플', '#카페스타그램', '#카페투어', '#스콘맛집', '#韓国好きな人と繋がりたい', '#韓国カフェ', '#韓国ファッション', '#おしゃれさんと繋がりたい', '#ソウルカフェ', '#カフェインテリア']",https://www.instagram.com/luvpretzell/,2342,487
190,카페하이웨스트,"#익선동카페 #카페하이웨스트 #빵순이모여라익선동에서 가장 애정하는 카페를 포스팅 해보려고 해용✨저는 완전 빵순이인데 여기는 케익, 스콘,각종 빵들이 있어서 바로 반했답니다 ㅎㅎ여기 방문할거면 날씨 화창한 날, 평일 오후에 추천드립니당~ 사람이 바글거리는 핫플이라 주말에 오면 힘들 수 있어요 🤣빵들도 다 맛있고 자연광에서 사진 찍기 참 좋은 곳👏🏻사랑하지 아니하지 아니할 수 없다...💘카페하이웨스트: ⭐️⭐️⭐️⭐️⭐️(맛을 떠나서 분위기가 넘 좋음)... #빵순이#먹방스타그램 #익선동맛집#익선동맛집추천#카페하이웨스트#먹스타맞팔#먹스타소통#먹스타그램#좋아요#좋반#팔로우#food#daily#likeforlikes#likeforfollow#첫줄반사#좋아요반사#연남동카페#선팔하면맞팔#스냅사진#followme#instagram#케익#케익스타그램#맛점#빵스타그램#빵#맛집추천",2020-10-15,339,하이웨스트익선,"['#익선동카페', '#카페하이웨스트', '#빵순이모여라익선동에서', '#빵순이', '#먹방스타그램', '#익선동맛집', '#익선동맛집추천', '#카페하이웨스트', '#먹스타맞팔', '#먹스타소통', '#먹스타그램', '#좋아요', '#좋반', '#팔로우', '#food', '#daily', '#likeforlikes', '#likeforfollow', '#첫줄반사', '#좋아요반사', '#연남동카페', '#선팔하면맞팔', '#스냅사진', '#followme', '#instagram', '#케익', '#케익스타그램', '#맛점', '#빵스타그램', '#빵', '#맛집추천']",https://www.instagram.com/food._.jini/,1290,754
191,카페하이웨스트,원래라면 오늘 모스크바에서 샤슬릭 먹고 있었을텐데🙄,2020-10-15,272,익선동,[],https://www.instagram.com/har2b5/,1363,828
192,카페하이웨스트,"Fun afternoon date with a lovely friend🤗 I had a great time! Thank U💜🌿☕️🗝🧸🍂🌸힐링,행복한 타임! ..#date#coffee#vintagelove#빈티지소품#빈티지조명#빈티지그릇#빈티지인테리어#데이트#커피#카피#카페하이웨스트#웬디앤브레드#와인#강아지#연남동카페#연남동#연남동핫플#카페#빈티지샵#scone#vintagestyle#riverway#리버웨이",2020-10-14,30,연남동,"['#date', '#coffee', '#vintagelove', '#빈티지소품', '#빈티지조명', '#빈티지그릇', '#빈티지인테리어', '#데이트', '#커피', '#카피', '#카페하이웨스트', '#웬디앤브레드', '#와인', '#강아지', '#연남동카페', '#연남동', '#연남동핫플', '#카페', '#빈티지샵', '#scone', '#vintagestyle', '#riverway', '#리버웨이']",https://www.instagram.com/riverway_cafe/,820,175
193,카페하이웨스트,C O F F E E ☕️ korea@cafe_highwaist,2020-10-14,22,하이웨스트익선,[],https://www.instagram.com/creeeammm_/,11,4
194,카페하이웨스트,#하이웨스트오픈작업 끝내고 경의선숲길을 따라 쭈욱 걷다 연남동까지 왔다. 🍂 걷기좋은 날씨와 춥기전에 즐기자 #야외테라스ㆍㆍㆍㆍㆍ#카페하이웨스트#하이웨스트연남#연남동#베이커리카페#디저트카페#빅토리아케익#시그니쳐커피#프렌치라떼#카페인테리어#경의선숲길#cafe#daily#기록남기기,2020-10-14,27,Cafe Highwaist,"['#하이웨스트오픈작업', '#야외테라스ㆍㆍㆍㆍㆍ', '#카페하이웨스트', '#하이웨스트연남', '#연남동', '#베이커리카페', '#디저트카페', '#빅토리아케익', '#시그니쳐커피', '#프렌치라떼', '#카페인테리어', '#경의선숲길', '#cafe', '#daily', '#기록남기기']",https://www.instagram.com/yunjjang_jjj/,276,249
195,카페하이웨스트,여전히 좋아하는 곳..,2020-10-14,39,Cafe Highwaist,[],https://www.instagram.com/jojahyun/,2169,0
196,카페하이웨스트,A happy time because I think I have a good friend. See ya @riverway_cafe💕,2020-10-14,34,Cafe Highwaist,[],https://www.instagram.com/jojahyun/,2169,0
197,카페하이웨스트,#주말 #카페 #홍대 #연남동카페 #카페하이웨스트 시그니처라떼 마시러 또 가야지 :),2020-10-14,48,Cafe Highwaist,"['#주말', '#카페', '#홍대', '#연남동카페', '#카페하이웨스트']",https://www.instagram.com/hheul_n/,236,196
198,카페하이웨스트,익선동 나들이 ✨,2020-10-14,221,하이웨스트익선,[],https://www.instagram.com/_lilyne/,10000,333
199,카페하이웨스트,평일오프는 항상 좋다#익선동 #돈부리파스타 #카페하이웨스트,2020-10-14,34,익선동,"['#익선동', '#돈부리파스타', '#카페하이웨스트']",https://www.instagram.com/juuuu_jjil/,212,268
